<DATE>,LKOH,IMOEX,SBER,SBERP,RTKM,SNGSP,SNGS,RTKMP,GMKN,MSNG,TRNFP,AFLT,SIBN,TATN,TATNP,MTSS,CHMF,GAZP,PLZL,MGNT,ROSN,NVTK,AKRN,NLMK,MAGN,ENRU,RASP,OGKB,PIKK,TRMK,VTBR,URKA,MVID,AFKS,LSRG,HYDR,FEES,IRAO
20080731,0.417972831765935,-0.391020516919805,-1.51104775481112,-2.16867469879518,-0.388706314710775,-2.62288090414757,-1.09790443457922,-2.1047227926078,1.0354018311292,0.675458346735282,-1.87439788094543,-0.786423841059613,0.850340136054422,-0.884016973125884,0.768683274021361,-1.19402985074626,1.81751169058533,-0.4335363668936,-3.41673366144434,-1.85833333333333,1.39344262295082,-0.384636824795138,9.61442163244867,0.239120038259206,-1.47450980392157,-0.520639642989968,2.4246231155779,0.316055625790132,-2.17210144927536,0.822933129870833,-4.05244338498212,9.30424042815973,1.875,-3.33925399644759,6.42950504498648,2.28802153432032,4.09556313993174,-8.02047781569965
20080801,1.24817898022893,-0.185912139795227,-2.06976407584311,1.9950738916256,0.393770619745296,-1.19347421438739,-1.39485496404267,1.20608285264814,4.93587252234745,-0.319488817891367,-0.377911370662997,-0.570157140870528,-0.236087689713318,-1.17731002497325,-0.960587653623403,-0.774169184290034,2.46606334841628,-1.68052106948791,-1.5358379097175,0.602870000849101,-2.6677445432498,1.06323447118075,1.78163544997716,-0.257633587786256,2.29262856233084,-1.30841121495326,-0.0367962713111752,-0.126023944549465,0,1.08108108108108,-0.372670807453427,1.69491525423729,-1.84049079754601,-0.771775082690191,0,1.97368421052632,8.85245901639345,19.8515769944341
20080804,-0.967116994434706,-2.75233660513885,-5.74933490984332,-4.70900748611446,-0.353356890459364,2.59308510638298,-0.954478707782674,-0.621761658031093,-2.99366724237191,-1.9871794871795,-3.43100118310386,-1.7062937062937,1.35226504394861,-0.84476534296028,-0.870061332192268,-2.57278782112274,-5.75402958710532,-3.59417319376329,-0.320618556701032,-0.592692625103153,-4.06146179401993,-3.42746400885936,-0.80834829443448,-4.3145508466469,-3.50972762645915,-1.51515151515152,-3.98773006134969,-3.02839116719243,-1.11294235291939,3.74331550802139,-1.74563591022444,-8.68518518518518,-6.875,-1.5962962962963,0,-1.35483870967743,-3.6144578313253,26.9349845201238
20080805,-3.86421540393427,-3.7210552061014,-2.50901677904971,-6.25950329447541,0.0673758865248219,-0.626485201987468,-4.32419075858661,-3.02398331595411,-3.85756676557863,-5.19947678221059,-5.0206391715765,1.73591348890153,-6.7378252168112,-6.37879560183501,-4.31654676258993,1.56646744013438,-5.11901415050135,-4.97342444950644,0.838771732048115,-2.35943396226415,-6.50160159293568,-2.36224987099364,-4.43531418694202,-2.81943611277744,-7.25058472457456,-11.1538461538462,-7.3482428115016,-4.35914118412492,0.187265917602996,-6.64432989690721,-1.14213197969543,-8.82174001216792,-4.69798657718121,-2.14535737137265,0,-1.89666448659254,-4.6875,-5.48780487804879
20080806,3.18993900793436,1.04689937457959,1.97844619591442,3.05487969721545,-1.5450582940572,0.543478260869573,2.08161157024795,-3.19892473118281,-2.75720164609054,-1.65574335977924,-0.409677517588091,2.43356643356643,0,1.10445671618575,3.00751879699248,0.923076923076914,0.743228227857476,-0.119856172592893,-1.33333333333333,0.870539811978859,2.87037037037037,0.998297022725948,-1.04073448012993,3.26131687242798,0.821739130434783,1.29870129870129,0.0689655172413754,0.680272108843538,2.80186915887851,2.14786593782783,2.56739409499358,-0.355871886121002,0.704225352112676,2.30778106850264,6.56547278681707,0.533333333333334,1.31147540983607,7.74193548387098
20080807,1.72298357568784,1.61462796280692,0.946372239747636,-0.393494228751308,1.26336248785228,2.68108108108107,0.187218539695385,-0.472091085809482,0.0848497672450321,3.15678709224833,0.570139675349184,0.232113599126163,-0.565092989985708,5.15424263404876,5.10948905109489,5.52591463414634,4.12254901960784,2.74000000000001,0.623700623700624,-1.4367816091954,0.45004500450045,1.75591604163032,0.191866946731813,0.82694032081299,1.12553365820001,1.4957264957265,4.05926946933151,1.01351351351352,-1.81639666175749,-0.259459459459454,0.750938673341681,-0.00446428571428165,-3.14685314685315,3.76329937215685,0,2.78514588859417,7.11974110032363,-2.03592814371258
20080808,-5.54007219474069,-5.24569827652295,-6.640625,-6.24176981827758,-1.54261747351958,-5.30638029058749,-6.56565656565657,-5.13392857142858,-4.12282426464215,0.13600816048963,-7.25955415387468,-2.60182536439177,-6.12186173656571,-3.90665008413198,-6.94444444444444,-5.52907186710004,-2.49752836495457,-5.23651936928169,-7.33471074380165,-5.73372206025267,-7.80913978494623,-3.21124507171019,-2.72206303724928,-2.12450592885376,-4.69083155650319,-4.46315789473684,-0.00662295516260635,-8.22742474916388,-5.18333333333334,2.48211575980923,-6.08695652173913,-5.79936604312693,1.2129963898917,-4.34782608695653,0,-4.19354838709677,-2.41691842900302,-17.481662591687
20080811,4.68100163309744,3.8709345258234,10.1255230125523,5.05617977528089,1.01083032490975,1.06737825216811,1.18918918918918,-2.38235294117648,-1.16846747519294,-3.2258064516129,1.79293245115456,0.699300699300699,2.44444444444444,3.24324324324326,2.6865671641791,0.271417103100285,3.81449023442216,7.51027115858669,2.78706800445931,-2.05463917525773,3.75662147057394,-0.584450085601264,0.638193421698576,1.47400302877335,1.52125279642058,-0.881445570736008,-1.31805537157238,-5.46647230320701,1.19333606765493,1.79799048122687,4.62962962962963,7.58293838862559,-0.128406334712517,2.27272727272728,-26.1585365853659,1.54882154882154,-5.57275541795666,-2.07407407407407
20080812,1.92460699223605,2.62630554080368,2.32522796352584,5.4812834224599,-0.743388134381695,6.05060506050606,3.45619658119659,1.416089183489,0.379070997164214,3.85964912280701,7.35590749737872,1.25000000000001,2.92467649038821,2.69891600914387,1.01744186046512,4.41097979412886,4.18362363665961,2.79730969122592,0.321041214750546,6.30795625585483,1.65339578454333,5.08907363420427,-1.31707317073171,3.58173316087951,0.577346848832086,4.26856380613606,1.3490838311296,3.00693909020818,7.21261483826141,2.85714285714286,0.505689001264219,4.82819383259912,7.14285714285714,1.01481481481482,22.0132122213047,4.24403183023873,12.7868852459016,-23.4493192133132
20080813,-2.35969387755102,-1.71802337615741,-3.90613396702806,-3.67553865652726,0.277257669595269,-2.17842323651453,-2.1531471059018,-0.386215092097432,2.57835074460991,-0.337837837837831,0,-0.960219478738001,-1.88953488372093,-1.2709126157823,-2.18705035971222,-1.46784970971628,0.0669642857142883,-2.15241635687733,-0.938418958657678,3.95940594059406,-3.42348984011427,0.525512798779458,-0.346020761245675,-0.970127749495731,0.346172385083901,1.57782515991471,0.662251655629139,-3.96706586826348,4.39431852958649,-0.6060606060606,-2.64150943396227,-0.886703647671883,-2.00666666666666,-0.637970228056022,-9.98795327494958,-0.06361323155217,1.16279069767442,-19.5652173913043
20080814,0.692357935989549,1.42652551178006,-1.08191653786708,0.605263157894729,-1.24959603576431,4.55991516436903,4.49076517150395,3.69818073367134,6.6738894907909,1.6271186440678,-0.303703703703704,0.263157894736839,2.01481481481481,0.509090909090901,1.08855545748749,3.39077265147303,3.72072273031452,0.239352608183578,1.09900903653905,-0.472385451290016,1.62213740458016,0.297920179876336,2.75694444444444,3.30746847720661,2.27074235807862,5.07976490344249,6.5657894736842,1.01325019485582,-2.56940851871012,1.24491869918699,0.645994832041344,7.4623701505194,-1.347030410232,2.02214022140221,9.02255639097744,6.11075747931254,2.29885057471265,-1.22850122850123
20080815,-1.29216398546965,1.06868960934688,2.54687499999999,2.24954224431077,1.450856332497,3.14401622718053,1.25751224685623,2.35835490365257,1.3609587649807,0,-2.11011219258489,3.60547036883547,2.05489398780135,3.47322720694646,1.13504074505239,-0.716845878136201,-0.21076175319369,1.25454821103699,0.391860527878231,3.33674631350297,1.78403755868545,0.325057445496825,-0.365904285617738,-1.88714674678434,2.00683176771989,1.63803435876947,-1.83973330040745,1.23456790123457,-2.65486725663717,0.200752823086577,1.15532734274711,-2.34760307753008,4.12385352734295,1.22251157407408,3.37931034482759,3.95920815836833,5.0561797752809,11.9402985074627
20080818,-1.38163082908364,-0.791672373647442,-0.198080146274563,0.0767459708365158,0.612903225806444,0,-0.00498753117207592,1.57347569542005,-2.06412825651303,-0.600400266844571,-1.5180265654649,0,-0.675916044112428,1.9020979020979,2.15827338129496,3.50180505415162,-2.5625,-1.93524237319856,-1.18067055205488,-2.86230206500603,-0.216789667896678,0.256968884419869,-0.581395348837209,-1.43540669856459,-1.13017999162829,0.707547169811313,-4.18238993710692,-0.152439024390244,0,-2.32907588279489,-0.38071065989847,-0.787878787878783,-0.655672561096767,3.26591867362252,0,-0.519330640507797,0,12.4444444444444
20080819,-7.24056679212291,-6.0125358957367,-4.74809160305343,-6.16053169734151,-0.926222792205467,-5.50639134709932,-9.07775948925133,-7.27524204702627,-4.84857785962758,-3.85906040268456,-6.6281310211946,-2.13333333333333,-5.33667621776504,-8.04968432610485,-3.52112676056338,-6.53993721660272,-5.77514321735861,-6.90892434536988,-4.23830250272035,-3.14492988493694,-7.31290158554062,-5.27107594584054,-5.45808966861598,-5.24271844660195,-2.83657917019476,-3.94223263075722,-4.16803413193305,-4.58015267175573,-6.18181818181818,-5.8974358974359,-5.85987261146498,-5.72184891060884,-2.66666666666667,-4.84429065743944,6.73782521681121,-6.03248259860788,-6.14973262032086,-7.70750988142293
20080820,3.50574712643678,1.83982842957239,0.0801410482449065,0.980659220920728,1.03915716802703,0.374609781477642,1.49212792802678,-0.149164677804309,3.97737658734852,-0.453752181500885,2.76516714816343,1.49863760217983,0.257283390087025,-0.738861109037995,0.72992700729927,2.06008583690989,4.66901408450704,0.971789404625227,0.393159479575028,1.37795275590551,1.02738018053963,4.69972354567379,2.52577319587629,2.71516393442624,3.79084967320262,2.0723283218204,-2.05479452054794,1.19999999999999,-4.45736434108527,3.21525885558583,0.947225981055489,1.07991360691145,0.342465753424658,1.09454545454545,-6.5625,2.28395061728395,-0.854700854700855,3.85438972162741
20080821,1.55469183786785,0.572627813557003,0.304292120435626,0.0269759913676774,0.274021352313161,-0.269541778975758,0.967515269444887,-2.03167015237526,3.59875904860393,-0.0701262272089684,0.115582329317264,-1.83892617449665,-0.83025133972377,1.70676691729324,1.30434782608696,-3.46655940322522,-1.32095359842113,1.60812182741117,-1.52912813663682,-0.993203883495147,-0.775040726662385,-0.707865168539321,-3.21769733534439,-1.27680798004988,3.48446683459277,2.54777070063694,-1.13286713286714,0.395256916996057,0.608519269776876,-5.12143611404436,-2.01072386058981,-4.14529914529914,-2.38907849829352,-1.9675551239164,3.67892976588629,-1.2070006035003,-1.14942528735632,-6.39175257731958
20080822,-1.47621651175506,-1.42270155536273,0.46303688328277,0.647249190938517,-1.33442169145047,-1.92307692307691,-1.49892933618844,-0.274473924977116,-3.07446596126971,0,-0.516591666339062,-0.929850950362358,-2.38983179846258,-0.133067198935467,-2.71816881258942,-0.0340922004621508,-2.56818181818182,-3.8847368210703,-0.573563218390806,0.0225541053374798,-0.945273631840799,-1.1316057485572,-3.26285714285714,-1.00030312215822,-1.82961460446246,-0.271739130434787,-1.68340642240769,-2.51968503937008,-11.491935483871,-2.05898720089037,0.410396716826277,0.445831475702185,0.692307692307699,-1.48235121450062,-16.1290322580645,-0.488698839340257,-2.61627906976743,-10.7929515418502
20080825,-4.88068812430633,-3.93616015247075,-4.95867768595042,-5.84137191854234,0.715801589870871,-7.79014308426074,-6.08695652173912,-8.74617737003059,1.64778578784758,-7.47368421052632,-8.26209677419355,-0.759144237405103,-5.02923976608187,-6.09963727885114,-5.44117647058824,-4.88821523304281,-3.07907627711686,-3.78394112021291,-6.0692939966012,-1.96078431372549,-4.52034153691612,-1.85990614627446,-3.66181753741563,-2.76587058583385,-4.16132898053639,-5.52744258466329,-1.02877697841727,-2.90791599353797,2.50569476082005,-2.26704545454546,-7.90190735694825,-1.0208610741234,-2.07653309257588,-5.02793296089386,0,-5.463474524248,-8.05970149253732,-6.66666666666667
20080826,-0.687261165076863,-2.0945342198125,-6.83946488294314,-6.37450199203188,-0.792857142857153,-2.8735632183908,-1.61458333333333,-5.36193029490617,-1.54002026342452,-8.98748577929466,-4.32512856577732,-3.33796940194716,-2.8735632183908,-0.835632636972793,-3.57698289269051,-3.75697211155379,-2.79181708784597,0.475387873287533,-3.10396179739327,-0.5,0.657548658600736,-0.314887165432399,-8.02675585284281,-4.48199853049228,-6.4332528458089,2.14256283477545,-7.41440721087446,-7.73710482529118,4.44444444444444,-5.20899947677459,-1.47928994082838,-7.17488789237668,0,7.8,0,-4.74025974025974,-3.8961038961039,-7.14285714285715
20080827,3.33260881058822,0.747145995111829,0.915455035002689,-1.00303951367781,1.18079055367558,-0.378698224852071,-1.06464325627905,-0.920679886685545,-0.701584688207453,-0.833333333333334,4.5160584904022,-2.51798561151079,-2.22316145393068,-2.77446537880595,0.83870967741936,0.380841991969208,-0.470413468680361,0.30969073938664,-1.55470030103266,-1.30653266331658,1.38489678599425,1.65545481134835,-0.666666666666667,2.08791208791209,1.16589861751152,3.26744655102864,0.0628091387296838,-4.14788097385032,-0.955319148936172,-3.21987120515179,-1.05105105105106,-0.241545893719807,0.709219858156028,-3.59780275746663,0,3.06748466257668,1.35135135135135,3.41880341880342
20080828,7.27686185332575,4.81429163659814,6.08324439701174,3.46945041449187,1.0460399914609,3.69446424328819,6.12366230677765,3.07362401715511,2.32315214169798,5.04201680672269,5.54285714285714,0.442804428044276,1.7549926515086,4.25183973834833,3.96673064619321,7.63330446616355,2.2363184079602,4.62244329145405,1.67085994451971,0,6.62371134020618,2.14063758775463,2.50152532031727,2.58342303552206,3.81269074841707,0.351562499999996,6.78697528442526,2.53998118532457,-1.63261798887241,5.95057034220531,5.15933232169955,5.09443099273608,-0.38732394366198,-0.754716981132073,0,4.69576719576719,3.66666666666667,4.13223140495868
20080829,-2.89878113407525,-1.19901266397614,-3.75586854460094,-2.04747774480714,-0.566901408450709,1.61530530415855,-1.9607843137255,-0.728155339805828,-2.45088110188374,-0.399999999999992,4.99354462538003,0.955180014695086,-1.81818181818182,1.17647058823529,-1.06153846153846,-1.53639846743295,1.49881992262585,-0.67625722365671,-0.761421319796954,0.203665987780041,1.03940053178632,-0.845070422535211,3.03571428571429,-0.209863588667369,5.30934620447565,-2.10198520825223,3.96767083027186,0.458715596330265,-2.81933130964601,-3.11023386566182,-2.45310245310246,-4.86130310570455,-2.43902439024389,-3.99239543726236,-11.5384615384615,6.06443461781428,6.10932475884245,0
20080901,0.739507722534517,1.28399015508703,1.56794425087108,0.696758558012736,-0.492227061864792,4.34047350620069,3.14285714285715,3.03877052043312,0.811877076411968,0.12048192771083,4.72034906783023,1.90684133915575,2.59605399792316,-0.472868217054274,0.761934380345195,0.175104089653289,1.23456790123458,1.34109102913262,1.40409207161126,0.101626016260163,4.06698564593301,1.48295454545455,2.25938763720392,-0.241850683491051,0.70833333333334,-1.23260437375746,7.06713780918728,-0.091324200913232,5.39101123595506,1.42601395147849,1.33136094674558,6.98890880030998,-2.2463768115942,2.24554455445545,0,-1.54854079809411,-0.303030303030303,-1.05820105820105
20080902,-2.91735514803478,0.201282351563415,4.80274442538594,3.18892900120335,0.074733096085402,2.23662884927065,1.66759002770082,3.38983050847458,-3.91567629914936,-2.12595266746891,-2.42462121212121,1.41408370232823,2.3110661268556,-1.76026170262481,-1.26543209876543,2.14030453697949,1.58654984608098,0.37053625961969,-0.312744331508994,0.209137055837558,-1.20919540229885,1.87559487150775,0.276254018111874,0.874881416675449,1.36532892014894,0.563607085346225,3.63036303630363,2.28519195612431,2.23885370690207,-1.93548387096775,3.35766423357664,1.51652331371661,-4.38102297998517,1.21237943990393,13.0434782608696,1.87537810042347,0.303951367781155,5.08021390374331
20080903,-3.40457589285714,-3.21404831298987,-2.96235679214403,-3.20699708454809,-0.608086483410967,-3.48763474952441,-3.18238788076944,-2.95081967213114,-3.75113344294414,-3.68852459016393,-4.54155489734045,0.704225352112676,-2.7287716405606,-2.32300007928327,-2.31322288215067,-1.54401977562274,-4.89510489510489,-4.26369168356998,3.60531309297913,0.601787125402717,-3.55563829292131,-4.00637502747858,-2.50704225352113,-5.53814002089864,-5.92244897959184,0.280224179343462,-7.2484076433121,-1.34048257372653,-6.14819912824043,-3.18396226415094,-3.24858757062146,-4.57079152731327,0,-1.3624186758515,0,-1.06888361045131,-1.21212121212121,-5.59796437659033
20080904,-1.29925649483821,-3.25511890655779,-5.12734019227526,-6.355421686747,-0.189624329159203,-2.52956636005256,-3.66972477064221,-1.75675675675677,-6.12427616926502,-1.74468085106383,-6.05937372915819,-2.72727272727273,-1.66963301974744,-4.375,-1.6,-0.652786897910309,-2.20833333333333,-2.75011653036146,-5.37240537240537,-1.81268882175227,-4.45398832215412,-0.395030629186465,-5.80757006645478,-3.76106194690266,-1.94802377543493,0.558882235528952,-2.14256283477545,-0.724637681159421,-1.55774316126308,-2.75658696070262,-6.56934306569344,-5.37383177570093,0.0077525389565012,-1.85458213703733,7.69230769230769,-0.960384153661466,-1.84049079754601,-4.85175202156335
20080905,-0.497512437810945,-3.67824879472016,-3.28888888888889,-4.79253779350273,0.37279994264615,-2.03347938433883,-5.89541338007594,-6.46492434662998,-9.25309962942051,-6.36639237765267,-7.83549783549784,0.301941049604612,-0.879158765730043,-3.23402088107971,-4.69918699186992,-5.13608087091757,-3.88230281460688,-3.74727668845316,-6.45161290322581,-8.71794871794872,0.500000000000005,-4.01195539717208,-6.19631901840491,-5.74712643678161,-9.29203539823009,-8.69392616117508,-7.36842105263158,-5.56569343065695,3.83747178329571,-1.11411431208385,-6.875,-8.14814814814815,-2.27131782945737,-5.87839974699557,0,-3.45454545454545,-4.6875,-8.78186968838527
20080908,3.41176470588235,3.16430578840375,4.92647058823529,3.07432432432432,1.06781900646406,5.14908256880734,4.4331305103688,-0.735294117647056,-1.96078431372549,-1.94264569842737,2.39549084077031,-1.72018348623854,1.91304347826087,3.17543859649123,2.37160894045385,5.76253125128079,1.98174706649284,2.03712086917157,3.45241379310344,0,5.65857580782953,3.47305389221558,0.719424460431655,0.487804878048787,3.41463414634146,5.21739130434783,3.82575757575758,-2.80193236714975,2.17391304347826,5.33333333333333,6.20805369127516,8.32795698924732,2.32410565558817,-0.642614137511035,-0.141428571428573,1.63214061519146,-1.31147540983607,0.931677018633546
20080909,-8.59499431171786,-9.08398624566252,-8.89978976874562,-12.8154703375942,-1.70671378091872,-9.47758752317592,-8.44827586206897,-12.5925925925926,-15.4666666666667,-14.9056603773585,-9.1743119266055,-6.47607934655776,-5.87883959044369,-11.5796633225642,-6.83333333333334,-6.80100755667507,-7.95193045256968,-7.90150842945874,-12.6461608202339,-4.27078651685393,-10.8680142687277,-8.11921296296296,-8.44155844155844,-8.53155339805825,-4.97641509433962,-2.68595041322314,-2.34221087194455,-13.220675944334,-4.25531914893617,-7.27848101265823,-10.5845181674566,-5.65288599930518,0.775193798449612,-7.00033818058843,0.14162887512339,-9.01791229153798,-10.2990033222591,-15.3846153846154
20080910,-5.40357209533886,-3.74761456561347,-5.76923076923077,-9.02255639097745,-1.15756551748931,-4.81927710843374,-6.36404961361127,-10.5084745762712,0,-9.20177383592019,-0.65732323232324,-6.42545227698067,-5.71117759042698,0,1.96779964221825,-6.44490644490645,-10,-1.20911411917722,-6.59055526725479,-3.99065716733764,1.65421558164354,-2.37450399949613,-10.3553191489362,-7.21772588563088,-8.08637379002234,-2.97239915074309,-1.59145248057382,-19.8167239404353,-7.33333333333333,-3.81569965870307,-4.7703180212014,-11.8990005260389,-5.38461538461539,-10,-20,-11.744738628649,-5.92592592592593,-13.0909090909091
20080911,0.0611813929621704,-3.73653188836159,-8.38775510204082,-9.09090909090909,0.781960356428454,-2.84810126582279,-3.73812330952216,-0.568181818181823,-3.75394321766562,-7.2039072039072,-15.6068805811941,2.5,-0.971060474954336,-1.92307692307692,-0.0175438596491193,0,2.77469135802469,-4.37877901306808,-5.22875816993464,-1.58803897358159,-5.35433070866141,-2.58064516129032,-3.40034335714681,-0.1859001859002,1.53380859796934,-2.18818380743984,0.220180700022771,-1.57142857142857,7.91127098321343,1.12837981690441,-8.16326530612245,-4.1378074994029,-16.260162601626,-3.98989898989899,24.5535714285714,-11,-7.48031496062993,-2.92887029288704
20080912,11.1768573307035,6.03343833292949,6.03697928269102,3.86363636363637,-0.212919523637687,6.33224755700325,4.75504322766569,10.2380952380952,6.5221238938053,0.921052631578948,3.6144578313253,6.130081300813,7.49514563106796,4.80392156862746,-1.73714686787156,5.76444444444444,10.8141385627196,7.08822029576747,1.44999999999999,2.48447204968944,2.88408208541319,1.8543046357616,7.94424288089369,3.86819484240688,5.85106382978722,1.11856823266219,12.8787878787879,2.90275761973875,-10.6624591657592,3.12280701754385,3.03030303030302,7.13173466209903,1.94174757281553,4.94476591267753,-13.9784946236559,-1.90146931719966,-2.55319148936169,-0.862068965517236
